Timestamp,Voltage_mV
2025-04-27 11:21:11.471,1,75.0
2025-04-27 11:21:11.475,1,79.39
2025-04-27 11:21:11.479,1,83.46
2025-04-27 11:21:11.483,1,87.16
2025-04-27 11:21:11.487,1,90.45
2025-04-27 11:21:11.491,1,93.3
2025-04-27 11:21:11.495,1,95.68
2025-04-27 11:21:11.499,1,97.55
2025-04-27 11:21:11.503,1,98.91
2025-04-27 11:21:11.507,1,99.73
2025-04-27 11:21:11.511,1,100.0
2025-04-27 11:21:11.515,1,99.73
2025-04-27 11:21:11.519,1,98.91
2025-04-27 11:21:11.523,1,97.55
2025-04-27 11:21:11.527,1,95.68
2025-04-27 11:21:11.531,1,93.3
2025-04-27 11:21:11.535,1,90.45
2025-04-27 11:21:11.539,1,87.16
2025-04-27 11:21:11.543,1,83.46
2025-04-27 11:21:11.547,1,79.39
2025-04-27 11:21:11.551,1,75.0
2025-04-27 11:21:11.555,1,70.34
2025-04-27 11:21:11.559,1,65.45
2025-04-27 11:21:11.563,1,60.4
2025-04-27 11:21:11.567,1,55.23
2025-04-27 11:21:11.571,1,50.0
2025-04-27 11:21:11.575,1,44.77
2025-04-27 11:21:11.579,1,39.6
2025-04-27 11:21:11.583,1,34.55
2025-04-27 11:21:11.587,1,29.66
2025-04-27 11:21:11.591,1,25.0
2025-04-27 11:21:11.595,1,20.61
2025-04-27 11:21:11.599,1,16.54
2025-04-27 11:21:11.603,1,12.84
2025-04-27 11:21:11.607,1,9.55
2025-04-27 11:21:11.611,1,6.7
2025-04-27 11:21:11.615,1,4.32
2025-04-27 11:21:11.619,1,2.45
2025-04-27 11:21:11.623,1,1.09
2025-04-27 11:21:11.627,1,0.27
2025-04-27 11:21:11.631,1,0.0
2025-04-27 11:21:11.635,1,0.27
2025-04-27 11:21:11.639,1,1.09
2025-04-27 11:21:11.643,1,2.45
2025-04-27 11:21:11.647,1,4.32
2025-04-27 11:21:11.651,1,6.7
2025-04-27 11:21:11.655,1,9.55
2025-04-27 11:21:11.659,1,12.84
2025-04-27 11:21:11.663,1,16.54
2025-04-27 11:21:11.667,1,20.61
2025-04-27 11:21:11.671,1,25.0
2025-04-27 11:21:11.675,1,29.66
2025-04-27 11:21:11.679,1,34.55
2025-04-27 11:21:11.683,1,39.6
2025-04-27 11:21:11.687,1,44.77
2025-04-27 11:21:11.691,1,50.0
2025-04-27 11:21:11.695,1,55.23
2025-04-27 11:21:11.699,1,60.4
2025-04-27 11:21:11.703,1,65.45
2025-04-27 11:21:11.707,1,70.34
2025-04-27 11:21:11.711,1,75.0
2025-04-27 11:21:11.715,1,79.39
2025-04-27 11:21:11.719,1,83.46
2025-04-27 11:21:11.723,1,87.16
2025-04-27 11:21:11.727,1,90.45
2025-04-27 11:21:11.731,1,93.3
2025-04-27 11:21:11.735,1,95.68
2025-04-27 11:21:11.739,1,97.55
2025-04-27 11:21:11.743,1,98.91
2025-04-27 11:21:11.747,1,99.73
2025-04-27 11:21:11.751,1,100.0
2025-04-27 11:21:11.755,1,99.73
2025-04-27 11:21:11.759,1,98.91
2025-04-27 11:21:11.763,1,97.55
2025-04-27 11:21:11.767,1,95.68
2025-04-27 11:21:11.771,1,93.3
2025-04-27 11:21:11.775,1,90.45
2025-04-27 11:21:11.779,1,87.16
2025-04-27 11:21:11.783,1,83.46
2025-04-27 11:21:11.787,1,79.39
2025-04-27 11:21:11.791,1,75.0
2025-04-27 11:21:11.795,1,70.34
2025-04-27 11:21:11.799,1,65.45
2025-04-27 11:21:11.803,1,60.4
2025-04-27 11:21:11.807,1,55.23
2025-04-27 11:21:11.811,1,50.0
2025-04-27 11:21:11.815,1,44.77
2025-04-27 11:21:11.819,1,39.6
2025-04-27 11:21:11.823,1,34.55
2025-04-27 11:21:11.827,1,29.66
2025-04-27 11:21:11.831,1,25.0
2025-04-27 11:21:11.835,1,20.61
2025-04-27 11:21:11.839,1,16.54
2025-04-27 11:21:11.843,1,12.84
2025-04-27 11:21:11.847,1,9.55
2025-04-27 11:21:11.851,1,6.7
2025-04-27 11:21:11.855,1,4.32
2025-04-27 11:21:11.859,1,2.45
2025-04-27 11:21:11.863,1,1.09
2025-04-27 11:21:11.867,1,0.27
2025-04-27 11:21:11.871,1,0.0
2025-04-27 11:21:11.875,1,0.27
2025-04-27 11:21:11.879,1,1.09
2025-04-27 11:21:11.883,1,2.45
2025-04-27 11:21:11.887,1,4.32
2025-04-27 11:21:11.891,1,6.7
2025-04-27 11:21:11.895,1,9.55
2025-04-27 11:21:11.899,1,12.84
2025-04-27 11:21:11.903,1,16.54
2025-04-27 11:21:11.907,1,20.61
2025-04-27 11:21:11.911,1,25.0
2025-04-27 11:21:11.915,1,29.66
2025-04-27 11:21:11.919,1,34.55
2025-04-27 11:21:11.923,1,39.6
2025-04-27 11:21:11.927,1,44.77
2025-04-27 11:21:11.931,1,50.0
2025-04-27 11:21:11.935,1,55.23
2025-04-27 11:21:11.939,1,60.4
2025-04-27 11:21:11.943,1,65.45
2025-04-27 11:21:11.947,1,70.34
2025-04-27 11:21:11.951,1,75.0
2025-04-27 11:21:11.955,1,79.39
2025-04-27 11:21:11.959,1,83.46
2025-04-27 11:21:11.963,1,87.16
2025-04-27 11:21:11.967,1,90.45
2025-04-27 11:21:11.971,1,93.3
2025-04-27 11:21:11.975,1,95.68
2025-04-27 11:21:11.979,1,97.55
2025-04-27 11:21:11.983,1,98.91
2025-04-27 11:21:11.987,1,99.73
2025-04-27 11:21:11.991,1,100.0
2025-04-27 11:21:11.995,1,99.73
2025-04-27 11:21:11.999,1,98.91
2025-04-27 11:21:12.003,1,97.55
2025-04-27 11:21:12.007,1,95.68
2025-04-27 11:21:12.011,1,93.3
2025-04-27 11:21:12.015,1,90.45
2025-04-27 11:21:12.019,1,87.16
2025-04-27 11:21:12.023,1,83.46
2025-04-27 11:21:12.027,1,79.39
2025-04-27 11:21:12.031,1,75.0
2025-04-27 11:21:12.035,1,70.34
2025-04-27 11:21:12.039,1,65.45
2025-04-27 11:21:12.043,1,60.4
2025-04-27 11:21:12.047,1,55.23
2025-04-27 11:21:12.051,1,50.0
2025-04-27 11:21:12.055,1,44.77
2025-04-27 11:21:12.059,1,39.6
2025-04-27 11:21:12.063,1,34.55
2025-04-27 11:21:12.067,1,29.66
2025-04-27 11:21:12.071,1,25.0
2025-04-27 11:21:12.075,1,20.61
2025-04-27 11:21:12.079,1,16.54
2025-04-27 11:21:12.083,1,12.84
2025-04-27 11:21:12.087,1,9.55
2025-04-27 11:21:12.091,1,6.7
2025-04-27 11:21:12.095,1,4.32
2025-04-27 11:21:12.099,1,2.45
2025-04-27 11:21:12.103,1,1.09
2025-04-27 11:21:12.107,1,0.27
2025-04-27 11:21:12.111,1,0.0
2025-04-27 11:21:12.115,1,0.27
2025-04-27 11:21:12.119,1,1.09
2025-04-27 11:21:12.123,1,2.45
2025-04-27 11:21:12.127,1,4.32
2025-04-27 11:21:12.131,1,6.7
2025-04-27 11:21:12.135,1,9.55
2025-04-27 11:21:12.139,1,12.84
2025-04-27 11:21:12.143,1,16.54
2025-04-27 11:21:12.147,1,20.61
2025-04-27 11:21:12.151,1,25.0
2025-04-27 11:21:12.155,1,29.66
2025-04-27 11:21:12.159,1,34.55
2025-04-27 11:21:12.163,1,39.6
2025-04-27 11:21:12.167,1,44.77
2025-04-27 11:21:12.171,1,50.0
2025-04-27 11:21:12.175,1,55.23
2025-04-27 11:21:12.179,1,60.4
2025-04-27 11:21:12.183,1,65.45
2025-04-27 11:21:12.187,1,70.34
2025-04-27 11:21:12.191,1,75.0
2025-04-27 11:21:12.195,1,79.39
2025-04-27 11:21:12.199,1,83.46
2025-04-27 11:21:12.203,1,87.16
2025-04-27 11:21:12.207,1,90.45
2025-04-27 11:21:12.211,1,93.3
2025-04-27 11:21:12.215,1,95.68
2025-04-27 11:21:12.219,1,97.55
2025-04-27 11:21:12.223,1,98.91
2025-04-27 11:21:12.227,1,99.73
2025-04-27 11:21:12.231,1,100.0
2025-04-27 11:21:12.235,1,99.73
2025-04-27 11:21:12.239,1,98.91
2025-04-27 11:21:12.243,1,97.55
2025-04-27 11:21:12.247,1,95.68
2025-04-27 11:21:12.251,1,93.3
2025-04-27 11:21:12.255,1,90.45
2025-04-27 11:21:12.259,1,87.16
2025-04-27 11:21:12.263,1,83.46
2025-04-27 11:21:12.267,1,79.39
2025-04-27 11:21:12.271,1,75.0
2025-04-27 11:21:12.275,1,70.34
2025-04-27 11:21:12.279,1,65.45
2025-04-27 11:21:12.283,1,60.4
2025-04-27 11:21:12.287,1,55.23
2025-04-27 11:21:12.291,1,50.0
2025-04-27 11:21:12.295,1,44.77
2025-04-27 11:21:12.299,1,39.6
2025-04-27 11:21:12.303,1,34.55
2025-04-27 11:21:12.307,1,29.66
2025-04-27 11:21:12.311,1,25.0
2025-04-27 11:21:12.315,1,20.61
2025-04-27 11:21:12.319,1,16.54
2025-04-27 11:21:12.323,1,12.84
2025-04-27 11:21:12.327,1,9.55
2025-04-27 11:21:12.331,1,6.7
2025-04-27 11:21:12.335,1,4.32
2025-04-27 11:21:12.339,1,2.45
2025-04-27 11:21:12.343,1,1.09
2025-04-27 11:21:12.347,1,0.27
2025-04-27 11:21:12.351,1,0.0
2025-04-27 11:21:12.355,1,0.27
2025-04-27 11:21:12.359,1,1.09
2025-04-27 11:21:12.363,1,2.45
2025-04-27 11:21:12.367,1,4.32
2025-04-27 11:21:12.371,1,6.7
2025-04-27 11:21:12.375,1,9.55
2025-04-27 11:21:12.379,1,12.84
2025-04-27 11:21:12.383,1,16.54
2025-04-27 11:21:12.387,1,20.61
2025-04-27 11:21:12.391,1,25.0
2025-04-27 11:21:12.395,1,29.66
2025-04-27 11:21:12.399,1,34.55
2025-04-27 11:21:12.403,1,39.6
2025-04-27 11:21:12.407,1,44.77
2025-04-27 11:21:12.411,1,50.0
2025-04-27 11:21:12.415,1,55.23
2025-04-27 11:21:12.419,1,60.4
2025-04-27 11:21:12.423,1,65.45
2025-04-27 11:21:12.427,1,70.34
2025-04-27 11:21:12.431,1,75.0
2025-04-27 11:21:12.435,1,79.39
2025-04-27 11:21:12.439,1,83.46
2025-04-27 11:21:12.443,1,87.16
2025-04-27 11:21:12.447,1,90.45
2025-04-27 11:21:12.451,1,93.3
2025-04-27 11:21:12.455,1,95.68
2025-04-27 11:21:12.459,1,97.55
2025-04-27 11:21:12.463,1,98.91
2025-04-27 11:21:12.467,1,99.73
2025-04-27 11:21:12.471,1,100.0
2025-04-27 11:21:12.475,1,99.73
2025-04-27 11:21:12.479,1,98.91
2025-04-27 11:21:12.483,1,97.55
2025-04-27 11:21:12.487,1,95.68
2025-04-27 11:21:12.491,1,93.3
2025-04-27 11:21:12.495,1,90.45
2025-04-27 11:21:12.499,1,87.16
2025-04-27 11:21:12.503,1,83.46
2025-04-27 11:21:12.507,1,79.39
2025-04-27 11:21:12.511,1,75.0
2025-04-27 11:21:12.515,1,70.34
2025-04-27 11:21:12.519,1,65.45
2025-04-27 11:21:12.523,1,60.4
2025-04-27 11:21:12.527,1,55.23
2025-04-27 11:21:12.531,1,50.0
2025-04-27 11:21:12.535,1,44.77
2025-04-27 11:21:12.539,1,39.6
2025-04-27 11:21:12.543,1,34.55
2025-04-27 11:21:12.547,1,29.66
2025-04-27 11:21:12.551,1,25.0
2025-04-27 11:21:12.555,1,20.61
2025-04-27 11:21:12.559,1,16.54
2025-04-27 11:21:12.563,1,12.84
2025-04-27 11:21:12.567,1,9.55
2025-04-27 11:21:12.571,1,6.7
2025-04-27 11:21:12.575,1,4.32
2025-04-27 11:21:12.579,1,2.45
2025-04-27 11:21:12.583,1,1.09
2025-04-27 11:21:12.587,1,0.27
2025-04-27 11:21:12.591,1,0.0
2025-04-27 11:21:12.595,1,0.27
2025-04-27 11:21:12.599,1,1.09
2025-04-27 11:21:12.603,1,2.45
2025-04-27 11:21:12.607,1,4.32
2025-04-27 11:21:12.611,1,6.7
2025-04-27 11:21:12.615,1,9.55
2025-04-27 11:21:12.619,1,12.84
2025-04-27 11:21:12.623,1,16.54
2025-04-27 11:21:12.627,1,20.61
2025-04-27 11:21:12.631,1,25.0
2025-04-27 11:21:12.635,1,29.66
2025-04-27 11:21:12.639,1,34.55
2025-04-27 11:21:12.643,1,39.6
2025-04-27 11:21:12.647,1,44.77
2025-04-27 11:21:12.651,1,50.0
2025-04-27 11:21:12.655,1,55.23
2025-04-27 11:21:12.659,1,60.4
2025-04-27 11:21:12.663,1,65.45
2025-04-27 11:21:12.667,1,70.34
2025-04-27 11:21:12.671,1,75.0
2025-04-27 11:21:12.675,1,79.39
2025-04-27 11:21:12.679,1,83.46
2025-04-27 11:21:12.683,1,87.16
2025-04-27 11:21:12.687,1,90.45
2025-04-27 11:21:12.691,1,93.3
2025-04-27 11:21:12.695,1,95.68
2025-04-27 11:21:12.699,1,97.55
2025-04-27 11:21:12.703,1,98.91
2025-04-27 11:21:12.707,1,99.73
2025-04-27 11:21:12.711,1,100.0
2025-04-27 11:21:12.715,1,99.73
2025-04-27 11:21:12.719,1,98.91
2025-04-27 11:21:12.723,1,97.55
2025-04-27 11:21:12.727,1,95.68
2025-04-27 11:21:12.731,1,93.3
2025-04-27 11:21:12.735,1,90.45
2025-04-27 11:21:12.739,1,87.16
2025-04-27 11:21:12.743,1,83.46
2025-04-27 11:21:12.747,1,79.39
2025-04-27 11:21:12.751,1,75.0
2025-04-27 11:21:12.755,1,70.34
2025-04-27 11:21:12.759,1,65.45
2025-04-27 11:21:12.763,1,60.4
2025-04-27 11:21:12.767,1,55.23
2025-04-27 11:21:12.771,1,50.0
2025-04-27 11:21:12.775,1,44.77
2025-04-27 11:21:12.779,1,39.6
2025-04-27 11:21:12.783,1,34.55
2025-04-27 11:21:12.787,1,29.66
2025-04-27 11:21:12.791,1,25.0
2025-04-27 11:21:12.795,1,20.61
2025-04-27 11:21:12.799,1,16.54
2025-04-27 11:21:12.803,1,12.84
2025-04-27 11:21:12.807,1,9.55
2025-04-27 11:21:12.811,1,6.7
2025-04-27 11:21:12.815,1,4.32
2025-04-27 11:21:12.819,1,2.45
2025-04-27 11:21:12.823,1,1.09
2025-04-27 11:21:12.827,1,0.27
2025-04-27 11:21:12.831,1,0.0
2025-04-27 11:21:12.835,1,0.27
2025-04-27 11:21:12.839,1,1.09
2025-04-27 11:21:12.843,1,2.45
2025-04-27 11:21:12.847,1,4.32
2025-04-27 11:21:12.851,1,6.7
2025-04-27 11:21:12.855,1,9.55
2025-04-27 11:21:12.859,1,12.84
2025-04-27 11:21:12.863,1,16.54
2025-04-27 11:21:12.867,1,20.61
2025-04-27 11:21:12.871,1,25.0
2025-04-27 11:21:12.875,1,29.66
2025-04-27 11:21:12.879,1,34.55
2025-04-27 11:21:12.883,1,39.6
2025-04-27 11:21:12.887,1,44.77
2025-04-27 11:21:12.891,1,50.0
2025-04-27 11:21:12.895,1,55.23
2025-04-27 11:21:12.899,1,60.4
2025-04-27 11:21:12.903,1,65.45
2025-04-27 11:21:12.907,1,70.34
2025-04-27 11:21:12.911,1,75.0
2025-04-27 11:21:12.915,1,79.39
2025-04-27 11:21:12.919,1,83.46
2025-04-27 11:21:12.923,1,87.16
2025-04-27 11:21:12.927,1,90.45
2025-04-27 11:21:12.931,1,93.3
2025-04-27 11:21:12.935,1,95.68
2025-04-27 11:21:12.939,1,97.55
2025-04-27 11:21:12.943,1,98.91
2025-04-27 11:21:12.947,1,99.73
2025-04-27 11:21:12.951,1,100.0
2025-04-27 11:21:12.955,1,99.73
2025-04-27 11:21:12.959,1,98.91
2025-04-27 11:21:12.963,1,97.55
2025-04-27 11:21:12.967,1,95.68
2025-04-27 11:21:12.971,1,93.3
2025-04-27 11:21:12.975,1,90.45
2025-04-27 11:21:12.979,1,87.16
2025-04-27 11:21:12.983,1,83.46
2025-04-27 11:21:12.987,1,79.39
2025-04-27 11:21:12.991,1,75.0
2025-04-27 11:21:12.995,1,70.34
2025-04-27 11:21:12.999,1,65.45
2025-04-27 11:21:13.003,1,60.4
2025-04-27 11:21:13.007,1,55.23
2025-04-27 11:21:13.011,1,50.0
2025-04-27 11:21:13.015,1,44.77
2025-04-27 11:21:13.019,1,39.6
2025-04-27 11:21:13.023,1,34.55
2025-04-27 11:21:13.027,1,29.66
2025-04-27 11:21:13.031,1,25.0
2025-04-27 11:21:13.035,1,20.61
2025-04-27 11:21:13.039,1,16.54
2025-04-27 11:21:13.043,1,12.84
2025-04-27 11:21:13.047,1,9.55
2025-04-27 11:21:13.051,1,6.7
2025-04-27 11:21:13.055,1,4.32
2025-04-27 11:21:13.059,1,2.45
2025-04-27 11:21:13.063,1,1.09
2025-04-27 11:21:13.067,1,0.27
2025-04-27 11:21:13.071,1,0.0
2025-04-27 11:21:13.075,1,0.27
2025-04-27 11:21:13.079,1,1.09
2025-04-27 11:21:13.083,1,2.45
2025-04-27 11:21:13.087,1,4.32
2025-04-27 11:21:13.091,1,6.7
2025-04-27 11:21:13.095,1,9.55
2025-04-27 11:21:13.099,1,12.84
2025-04-27 11:21:13.103,1,16.54
2025-04-27 11:21:13.107,1,20.61
2025-04-27 11:21:13.111,1,25.0
2025-04-27 11:21:13.115,1,29.66
2025-04-27 11:21:13.119,1,34.55
2025-04-27 11:21:13.123,1,39.6
2025-04-27 11:21:13.127,1,44.77
2025-04-27 11:21:13.131,1,50.0
2025-04-27 11:21:13.135,1,55.23
2025-04-27 11:21:13.139,1,60.4
2025-04-27 11:21:13.143,1,65.45
2025-04-27 11:21:13.147,1,70.34
2025-04-27 11:21:13.151,1,75.0
2025-04-27 11:21:13.155,1,79.39
2025-04-27 11:21:13.159,1,83.46
2025-04-27 11:21:13.163,1,87.16
2025-04-27 11:21:13.167,1,90.45
2025-04-27 11:21:13.171,1,93.3
2025-04-27 11:21:13.175,1,95.68
2025-04-27 11:21:13.179,1,97.55
2025-04-27 11:21:13.183,1,98.91
2025-04-27 11:21:13.187,1,99.73
2025-04-27 11:21:13.191,1,100.0
2025-04-27 11:21:13.195,1,99.73
2025-04-27 11:21:13.199,1,98.91
2025-04-27 11:21:13.203,1,97.55
2025-04-27 11:21:13.207,1,95.68
2025-04-27 11:21:13.211,1,93.3
2025-04-27 11:21:13.215,1,90.45
2025-04-27 11:21:13.219,1,87.16
2025-04-27 11:21:13.223,1,83.46
2025-04-27 11:21:13.227,1,79.39
2025-04-27 11:21:13.231,1,75.0
2025-04-27 11:21:13.235,1,70.34
2025-04-27 11:21:13.239,1,65.45
2025-04-27 11:21:13.243,1,60.4
2025-04-27 11:21:13.247,1,55.23
2025-04-27 11:21:13.251,1,50.0
2025-04-27 11:21:13.255,1,44.77
2025-04-27 11:21:13.259,1,39.6
2025-04-27 11:21:13.263,1,34.55
2025-04-27 11:21:13.267,1,29.66
2025-04-27 11:21:13.271,1,25.0
2025-04-27 11:21:13.275,1,20.61
2025-04-27 11:21:13.279,1,16.54
2025-04-27 11:21:13.283,1,12.84
2025-04-27 11:21:13.287,1,9.55
2025-04-27 11:21:13.291,1,6.7
2025-04-27 11:21:13.295,1,4.32
2025-04-27 11:21:13.299,1,2.45
2025-04-27 11:21:13.303,1,1.09
2025-04-27 11:21:13.307,1,0.27
2025-04-27 11:21:13.311,1,0.0
2025-04-27 11:21:13.315,1,0.27
2025-04-27 11:21:13.319,1,1.09
2025-04-27 11:21:13.323,1,2.45
2025-04-27 11:21:13.327,1,4.32
2025-04-27 11:21:13.331,1,6.7
2025-04-27 11:21:13.335,1,9.55
2025-04-27 11:21:13.339,1,12.84
2025-04-27 11:21:13.343,1,16.54
2025-04-27 11:21:13.347,1,20.61
2025-04-27 11:21:13.351,1,25.0
2025-04-27 11:21:13.355,1,29.66
2025-04-27 11:21:13.359,1,34.55
2025-04-27 11:21:13.363,1,39.6
2025-04-27 11:21:13.367,1,44.77
2025-04-27 11:21:13.371,1,50.0
2025-04-27 11:21:13.375,1,55.23
2025-04-27 11:21:13.379,1,60.4
2025-04-27 11:21:13.383,1,65.45
2025-04-27 11:21:13.387,1,70.34
2025-04-27 11:21:13.391,1,75.0
2025-04-27 11:21:13.395,1,79.39
2025-04-27 11:21:13.399,1,83.46
2025-04-27 11:21:13.403,1,87.16
2025-04-27 11:21:13.407,1,90.45
2025-04-27 11:21:13.411,1,93.3
2025-04-27 11:21:13.415,1,95.68
2025-04-27 11:21:13.419,1,97.55
2025-04-27 11:21:13.423,1,98.91
2025-04-27 11:21:13.427,1,99.73
2025-04-27 11:21:13.431,1,100.0
2025-04-27 11:21:13.435,1,99.73
2025-04-27 11:21:13.439,1,98.91
2025-04-27 11:21:13.443,1,97.55
2025-04-27 11:21:13.447,1,95.68
2025-04-27 11:21:13.451,1,93.3
2025-04-27 11:21:13.455,1,90.45
2025-04-27 11:21:13.459,1,87.16
2025-04-27 11:21:13.463,1,83.46
2025-04-27 11:21:13.467,1,79.39
2025-04-27 11:21:13.471,1,75.0
2025-04-27 11:21:13.475,1,70.34
2025-04-27 11:21:13.479,1,65.45
2025-04-27 11:21:13.483,1,60.4
2025-04-27 11:21:13.487,1,55.23
2025-04-27 11:21:13.491,1,50.0
2025-04-27 11:21:13.495,1,44.77
2025-04-27 11:21:13.499,1,39.6
2025-04-27 11:21:13.503,1,34.55
2025-04-27 11:21:13.507,1,29.66
2025-04-27 11:21:13.511,1,25.0
2025-04-27 11:21:13.515,1,20.61
2025-04-27 11:21:13.519,1,16.54
2025-04-27 11:21:13.523,1,12.84
2025-04-27 11:21:13.527,1,9.55
2025-04-27 11:21:13.531,1,6.7
2025-04-27 11:21:13.535,1,4.32
2025-04-27 11:21:13.539,1,2.45
2025-04-27 11:21:13.543,1,1.09
2025-04-27 11:21:13.547,1,0.27
2025-04-27 11:21:13.551,1,0.0
2025-04-27 11:21:13.555,1,0.27
2025-04-27 11:21:13.559,1,1.09
2025-04-27 11:21:13.563,1,2.45
2025-04-27 11:21:13.567,1,4.32
2025-04-27 11:21:13.571,1,6.7
2025-04-27 11:21:13.575,1,9.55
2025-04-27 11:21:13.579,1,12.84
2025-04-27 11:21:13.583,1,16.54
2025-04-27 11:21:13.587,1,20.61
2025-04-27 11:21:13.591,1,25.0
2025-04-27 11:21:13.595,1,29.66
2025-04-27 11:21:13.599,1,34.55
2025-04-27 11:21:13.603,1,39.6
2025-04-27 11:21:13.607,1,44.77
2025-04-27 11:21:13.611,1,50.0
2025-04-27 11:21:13.615,1,55.23
2025-04-27 11:21:13.619,1,60.4
2025-04-27 11:21:13.623,1,65.45
2025-04-27 11:21:13.627,1,70.34
2025-04-27 11:21:13.631,1,75.0
2025-04-27 11:21:13.635,1,79.39
2025-04-27 11:21:13.639,1,83.46
2025-04-27 11:21:13.643,1,87.16
2025-04-27 11:21:13.647,1,90.45
2025-04-27 11:21:13.651,1,93.3
2025-04-27 11:21:13.655,1,95.68
2025-04-27 11:21:13.659,1,97.55
2025-04-27 11:21:13.663,1,98.91
2025-04-27 11:21:13.667,1,99.73
2025-04-27 11:21:13.671,1,100.0
2025-04-27 11:21:13.675,1,99.73
2025-04-27 11:21:13.679,1,98.91
2025-04-27 11:21:13.683,1,97.55
2025-04-27 11:21:13.687,1,95.68
2025-04-27 11:21:13.691,1,93.3
2025-04-27 11:21:13.695,1,90.45
2025-04-27 11:21:13.699,1,87.16
2025-04-27 11:21:13.703,1,83.46
2025-04-27 11:21:13.707,1,79.39
2025-04-27 11:21:13.711,1,75.0
2025-04-27 11:21:13.715,1,70.34
2025-04-27 11:21:13.719,1,65.45
2025-04-27 11:21:13.723,1,60.4
2025-04-27 11:21:13.727,1,55.23
2025-04-27 11:21:13.731,1,50.0
2025-04-27 11:21:13.735,1,44.77
2025-04-27 11:21:13.739,1,39.6
2025-04-27 11:21:13.743,1,34.55
2025-04-27 11:21:13.747,1,29.66
2025-04-27 11:21:13.751,1,25.0
2025-04-27 11:21:13.755,1,20.61
2025-04-27 11:21:13.759,1,16.54
2025-04-27 11:21:13.763,1,12.84
2025-04-27 11:21:13.767,1,9.55
2025-04-27 11:21:13.771,1,6.7
2025-04-27 11:21:13.775,1,4.32
2025-04-27 11:21:13.779,1,2.45
2025-04-27 11:21:13.783,1,1.09
2025-04-27 11:21:13.787,1,0.27
2025-04-27 11:21:13.791,1,0.0
2025-04-27 11:21:13.795,1,0.27
2025-04-27 11:21:13.799,1,1.09
2025-04-27 11:21:13.803,1,2.45
2025-04-27 11:21:13.807,1,4.32
2025-04-27 11:21:13.811,1,6.7
2025-04-27 11:21:13.815,1,9.55
2025-04-27 11:21:13.819,1,12.84
2025-04-27 11:21:13.823,1,16.54
2025-04-27 11:21:13.827,1,20.61
2025-04-27 11:21:13.831,1,25.0
2025-04-27 11:21:13.835,1,29.66
2025-04-27 11:21:13.839,1,34.55
2025-04-27 11:21:13.843,1,39.6
2025-04-27 11:21:13.847,1,44.77
2025-04-27 11:21:13.851,1,50.0
2025-04-27 11:21:13.855,1,55.23
2025-04-27 11:21:13.859,1,60.4
2025-04-27 11:21:13.863,1,65.45
2025-04-27 11:21:13.867,1,70.34
2025-04-27 11:21:13.871,1,75.0
2025-04-27 11:21:13.875,1,79.39
2025-04-27 11:21:13.879,1,83.46
2025-04-27 11:21:13.883,1,87.16
2025-04-27 11:21:13.887,1,90.45
2025-04-27 11:21:13.891,1,93.3
2025-04-27 11:21:13.895,1,95.68
2025-04-27 11:21:13.899,1,97.55
2025-04-27 11:21:13.903,1,98.91
2025-04-27 11:21:13.907,1,99.73
2025-04-27 11:21:13.911,1,100.0
2025-04-27 11:21:13.915,1,99.73
2025-04-27 11:21:13.919,1,98.91
2025-04-27 11:21:13.923,1,97.55
2025-04-27 11:21:13.927,1,95.68
2025-04-27 11:21:13.931,1,93.3
2025-04-27 11:21:13.935,1,90.45
2025-04-27 11:21:13.939,1,87.16
2025-04-27 11:21:13.943,1,83.46
2025-04-27 11:21:13.947,1,79.39
2025-04-27 11:21:13.951,1,75.0
2025-04-27 11:21:13.955,1,70.34
2025-04-27 11:21:13.959,1,65.45
2025-04-27 11:21:13.963,1,60.4
2025-04-27 11:21:13.967,1,55.23
2025-04-27 11:21:13.971,1,50.0
2025-04-27 11:21:13.975,1,44.77
2025-04-27 11:21:13.979,1,39.6
2025-04-27 11:21:13.983,1,34.55
2025-04-27 11:21:13.987,1,29.66
2025-04-27 11:21:13.991,1,25.0
2025-04-27 11:21:13.995,1,20.61
2025-04-27 11:21:13.999,1,16.54
2025-04-27 11:21:14.003,1,12.84
2025-04-27 11:21:14.007,1,9.55
2025-04-27 11:21:14.011,1,6.7
2025-04-27 11:21:14.015,1,4.32
2025-04-27 11:21:14.019,1,2.45
2025-04-27 11:21:14.023,1,1.09
2025-04-27 11:21:14.027,1,0.27
2025-04-27 11:21:14.031,1,0.0
2025-04-27 11:21:14.035,1,0.27
2025-04-27 11:21:14.039,1,1.09
2025-04-27 11:21:14.043,1,2.45
2025-04-27 11:21:14.047,1,4.32
2025-04-27 11:21:14.051,1,6.7
2025-04-27 11:21:14.055,1,9.55
2025-04-27 11:21:14.059,1,12.84
2025-04-27 11:21:14.063,1,16.54
2025-04-27 11:21:14.067,1,20.61
2025-04-27 11:21:14.071,1,25.0
2025-04-27 11:21:14.075,1,29.66
2025-04-27 11:21:14.079,1,34.55
2025-04-27 11:21:14.083,1,39.6
2025-04-27 11:21:14.087,1,44.77
2025-04-27 11:21:14.091,1,50.0
2025-04-27 11:21:14.095,1,55.23
2025-04-27 11:21:14.099,1,60.4
2025-04-27 11:21:14.103,1,65.45
2025-04-27 11:21:14.107,1,70.34
2025-04-27 11:21:14.111,1,75.0
2025-04-27 11:21:14.115,1,79.39
2025-04-27 11:21:14.119,1,83.46
2025-04-27 11:21:14.123,1,87.16
2025-04-27 11:21:14.127,1,90.45
2025-04-27 11:21:14.131,1,93.3
